N_walkers = 200
N_cull = 1
N_steps_per_walker = 2000
eps = 1.0e-8
<<<<<<< HEAD
0.2562507472301531 705.5150442534544 
0.25497586789069965 705.488384263069 
0.25370733123452704 705.4542732986856 
0.25244510570599704 705.4399722461316 
0.25118915990646473 705.1430423106647 
0.24993946259349725 705.0475868223311 
0.24869598268009677 704.8783897561175 
0.24745868923392714 704.8058098458248 
0.2462275514765444 704.7538478357602 
0.24500253878263126 704.5281317174315 
0.2437836206792351 704.4690776959916 
0.24257076684501006 704.4185898540087 
0.24136394710946274 704.3746437945921 
0.24016313145220175 704.3509739814372 
0.2389682900021908 704.3006861417208 
0.23777939303700577 704.0951125028605 
0.2365964109820953 703.7353218965059 
0.23541931441004507 702.8014154505933 
0.23424807403984585 702.7799458653695 
0.23308266073616504 702.5172349942858 
0.23192304550862192 702.4508967303228 
0.23076919951106661 702.2291078132776 
0.22962109404086228 701.9513046218652 
0.22847870053817143 701.6568351948316 
0.22734199058524523 701.6131477322884 
0.22621093590571664 701.513862605025 
0.22508550836389715 701.4819700593424 
0.2239656799640768 701.443501762137 
0.22285142284982765 701.3603647336608 
0.2217427093033111 701.322262787293 
0.22063951174458815 701.2521173447469 
0.2195418027309335 701.0135030465963 
0.21844955495615273 700.9155882273487 
0.21736274124990324 700.9091915889928 
0.21628133457701815 700.8205106034069 
0.215205308036834 700.2024455654245 
0.21413463486252138 699.8605721373643 
0.21306928842041928 699.8275159300676 
0.21200924220937242 699.8145978342258 
0.21095446986007207 699.4822278364202 
0.20990494513440008 698.7724959299275 
0.2088606419247762 698.5029613960207 
0.20782153425350866 698.4770317597056 
0.20678759627214793 698.1672589841238 
0.20575880226084373 698.1327252145302 
0.20473512662770518 697.4121536699281 
0.20371654390816438 697.3762356621759 
0.20270302876434268 697.2664376989303 
0.20169455598442057 697.1671826263178 
0.20069110048201053 697.1483441619356 
0.19969263729553285 697.1282494949818 
0.19869914158759489 697.0068351548084 
0.19771058864437302 696.8496428509003 
0.19672695387499806 696.6596772586148 
0.19574821281094335 696.5836157916651 
0.19477434110541625 696.5514100045651 
0.1938053145327525 696.5080361583357 
0.19284110898781343 696.472786295697 
0.1918817004853865 696.3384226821407 
0.19092706515958857 695.8151989425039 
0.1899771792632722 695.6284413047108 
0.18903201916743503 695.2630162910508 
0.18809156136063188 695.1632923651142 
0.18715578244838993 695.0733258429779 
0.18622465915262681 694.9477767311228 
0.18529816831107146 694.8846656939172 
0.18437628687668803 694.7283092751846 
0.18345899191710252 694.6510586515227 
0.18254626061403237 694.4835274583762 
0.18163807026271878 694.4304723061617 
0.18073439827136195 694.3668316115902 
0.17983522216055917 694.3598933771946 
0.17894051956274545 694.2377136657768 
0.17805026822163728 694.2172949029207 
0.17716444599167888 694.1891135161388 
0.17628303083749142 694.133580462008 
0.1754060008333248 693.7913906345742 
0.17453333416251224 693.6335229102273 
0.17366500911692762 693.555863650455 
0.1728010040964454 693.5404805237047 
0.17194129760840338 693.3998560080523 
0.17108586826706804 693.2836094313245 
0.17023469479310252 693.1933730789631 
0.16938775601303735 692.9280632272379 
0.16854503085874364 692.2101480526782 
0.1677064983669091 692.0557167539714 
0.16687213767851652 692.0496601043814 
0.1660419280383249 692.0330203055962 
0.16521584879435314 691.7465099787155 
0.1643938793973663 691.7378343144962 
0.1635759994003645 691.4795301863236 
0.1627621884580741 691.317392393413 
0.1619524263264419 690.6931349782888 
0.16114669286213126 690.6537443400456 
0.16034496802202117 690.5073275173881 
0.1595472318627076 690.4528291178962 
0.15875346454000758 690.4512506448764 
0.15796364630846527 689.9045035544968 
0.15717775752086097 689.7063980760212 
0.15639577862772236 689.6844306904455 
0.15561769017683816 689.6753871610964 
0.1548434728127743 689.6618144206117 
0.15407310727639234 689.6109776995846 
0.15330657440437048 689.30111121097 
0.15254385512872687 689.2518278022694 
0.15178493047634514 689.208399384091 
0.15102978156850264 688.9070598665913 
0.15027838962040063 688.8820915472252 
0.14953073594069716 688.8605378929135 
0.14878680193104193 688.732847332216 
0.14804656908561387 688.647729837572 
0.14731001899066057 688.3476180461848 
0.14657713332404038 688.1976208727068 
0.14584789385476654 688.1106844271263 
0.1451222824425538 688.0304430859022 
0.14440028103736696 687.8113046425192 
0.1436818716789721 687.6569044365787 
0.14296703649648965 687.6480352848021 
0.1422557577079499 687.5100829550795 
0.14154801761985064 687.1371525750417 
0.14084379862671706 687.1204005727743 
0.14014308321066377 687.0317463403876 
0.13944585394095896 686.6484786670144 
0.13875209347359102 686.5878224062466 
0.13806178455083684 686.5511783332519 
0.13737491000083266 686.4121981000063 
0.13669145273714695 686.3847517929611 
0.13601139575835516 686.3819424897224 
0.13533472214761708 686.3754556264087 
0.13466141507225582 686.1273726668696 
0.13399145778333912 685.8036964691488 
0.13332483361526282 685.6966712266262 
0.13266152598533612 685.6481952198054 
0.1320015183933693 685.4123330324371 
0.13134479442126298 685.2306587289954 
0.13069133773259997 684.7833165458057 
0.13004113207223877 684.6114887822747 
0.12939416126590925 684.5185701235821 
0.12875040921981018 684.4947630505853 
0.12810985992020915 684.3706959155202 
0.12747249743304392 684.2119337718867 
0.1268383059035263 684.1356995627589 
0.12620726955574757 683.9409986855094 
0.12557937269228614 683.7023168075337 
0.12495459969381706 683.6554590335556 
0.12433293501872344 683.6380586039758 
0.1237143632027099 683.5116801334275 
0.12309886885841781 683.3632621327059 
0.1224864366750426 682.6916995890565 
0.12187705141795284 682.3948365854511 
0.12127069792831129 682.2957992678528 
0.1206673611226978 682.1513871725193 
0.12006702599273412 681.8509885585144 
0.11946967760471058 681.6118506398382 
0.11887530109921451 681.417741021822 
0.1182838816907607 681.0658164263081 
0.11769540466742359 680.7890499921999 
0.11710985539047124 680.6618029798561 
0.11652721929400124 680.6460544292554 
0.11594748188457835 680.5706539932543 
0.11537062874087398 680.4499693032127 
0.11479664551330744 680.2608919449191 
0.114225517923689 680.0220255956887 
0.11365723176486468 679.8699598014326 
0.11309177290036287 679.7640471450263 
0.11252912726404266 679.7504272319065 
0.11196928085974395 679.5932951639344 
0.11141221976093925 679.156960281506 
0.11085793011038732 679.1333409075448 
0.11030639811978837 678.8716784443387 
0.10975761006944118 678.6809091299542 
0.10921155230790167 678.5268144225345 
0.10866821125164346 678.4985557654792 
0.10812757338471986 678.4353527801452 
0.10758962525842772 678.4263862140632 
0.10705435349097286 678.4126316592872 
0.10652174476713717 678.3383339737995 
0.10599178583794744 678.1854523213689 
0.10546446352034572 678.0703931761926 
0.1049397646968614 677.9655624423551 
0.104417676315285 677.5462587260668 
0.10389818538834328 677.4893597897276 
0.10338127899337639 677.4318397529472 
0.10286694427201631 677.0890382687373 
0.10235516842986699 677.0698886077174 
0.10184593873618605 676.9515421073197 
0.10133924252356821 676.7233675153967 
0.10083506718763006 676.695174904278 
0.10033340018669659 676.5957615034248 
0.09983422904148914 676.4542881943783 
0.09933754133481507 676.4186605729936 
0.09884332471125878 676.3678289052675 
0.09835156687687441 676.1124385079663 
0.09786225559888001 675.9742401706708 
0.09737537870535325 675.8506145112482 
0.09689092408492861 675.8070249685679 
0.09640887968649613 675.6316333448025 
0.09592923351890162 675.2476751160954 
0.09545197365064838 675.1249917321873 
0.09497708820960038 674.9584201814538 
0.09450456538268695 674.7781074835829 
0.0940343934156089 674.7685081744687 
0.09356656061254617 674.6158123903532 
0.09310105533586685 674.3216532677383 
0.09263786600583766 673.9124463506519 
0.09217698110033598 673.9018420737941 
0.09171838915456317 673.8581204917817 
0.09126207876075937 673.5981988054588 
0.09080803856791977 673.3737432195313 
0.09035625728151221 673.2650329810027 
0.08990672366319624 673.126894631789 
0.08945942653054352 673.0375333250823 
0.08901435475675973 673.0107965167281 
0.0885714972704077 672.6169090974788 
0.08813084305513204 672.58284851905 
0.0876923811493851 672.5313268474504 
0.08725610064615434 672.4936378052234 
0.08682199069269089 672.4576523812505 
0.08639004049023968 672.3221465227124 
0.08596023929377083 672.2542142748626 
0.08553257641171227 672.2160637055325 
0.08510704120568387 671.8882479740734 
0.0846836230902327 671.8624388196312 
0.08426231153256986 671.7775767598649 
0.08384309605230832 671.7093541361448 
0.0834259662212023 671.6838448270724 
0.08301091166288786 671.4581929728912 
0.08259792205262474 671.4367500928798 
0.08218698711703955 671.1221465837954 
0.0817780966338702 671.0927347513144 
0.08137124043171164 671.0188167966327 
0.08096640838976282 670.9537225852783 
0.08056359043757495 670.8302087661586 
0.08016277655480096 670.7289740436958 
0.07976395677094622 670.6646473831931 
0.07936712116512062 670.6376299260363 
0.07897225986579166 670.3540494799273 
0.07857936305053898 670.2872765457996 
0.07818842094580992 670.067048791094 
0.07779942382667654 669.8804985370843 
0.07741236201659357 669.7797464294268 
0.0770272258871578 669.6965978419432 
0.07664400585786844 669.6431319454285 
0.07626269239588901 669.4242807502018 
0.07588327601580996 669.3724098683161 
0.0755057472794129 669.30276472613 
0.07513009679543572 669.2387369911656 
0.07475631521933902 669.1525139146121 
0.07438439325307367 669.1254585552401 
0.07401432164484942 669.0547871327178 
0.07364609118890489 669.0392864040232 
0.0732796927252785 668.8947680693224 
0.0729151171395806 668.0527336062186 
0.07255235536276677 667.9831383854352 
0.07219139837091221 667.8895177777159 
0.07183223718498727 667.3669658901707 
0.0714748628706341 667.091799499163 
0.07111926653794438 666.8464926624474 
0.07076543934123819 666.7389437628616 
0.07041337247884398 666.3266812987448 
0.07006305719287959 666.1833046588266 
0.06971448476903441 666.1448829883744 
0.06936764653635265 665.990389307549 
0.06902253386701757 665.9098956203638 
0.06867913817613688 665.5718229625209 
0.06833745092152924 665.4861027305293 
0.06799746360351168 665.1956630800167 
0.06765916776468824 664.7207091328789 
0.06732255498973955 664.6813098180675 
0.06698761690521347 664.6189076401228 
0.0666543451793169 664.5881919624234 
0.06632273152170835 664.3253559870634 
0.06599276768329189 664.2425413371516 
0.06566444545601184 664.2042641486213 
0.0653377566726486 663.7385611418877 
0.06501269320661551 663.5430701237983 
0.06468924697175674 663.2482491045849 
0.06436740992214601 663.0973077409064 
0.06404717405188658 662.819023579986 
0.06372853139491202 662.7017630816985 
0.06341147402478808 662.6677670843594 
0.0630959940545155 662.4408395998014 
0.06278208363633384 662.1886950251975 
0.062469734961526205 662.1042194100808 
0.06215894026022508 662.0987206796348 
0.061849691801218985 662.0018512095293 
0.06154198189176019 661.9304876211502 
0.061235802877373326 661.9238673654704 
0.060931147141665 661.8233523948013 
0.06062800710613433 661.6256923623672 
0.06032637522998441 661.6229913013356 
0.06002624400993474 661.5808387285639 
0.059727605980034564 661.4601153677609 
0.059430453711477184 661.260935095306 
0.059134779812415106 660.971315252696 
0.05884057692777623 660.7852244314353 
0.05854783773908082 660.6570931691031 
0.05825655496425953 660.5824952219829 
0.05796672135747217 660.2540148706898 
0.057678329708927535 660.1616807762686 
0.05739137284470401 660.1412529417677 
0.05710584362657116 660.132076000089 
0.0568217349518121 659.8518596938565 
0.05653903975304687 659.8469524061434 
0.056257750998056584 659.8304575600276 
0.05597786168960854 659.7443509287291 
0.05569936486528213 659.5355364215941 
0.055422253597295655 659.3236574514451 
0.05514652099233399 659.1744076184686 
0.054872160191377105 659.1061976673873 
0.05459916436952946 659.0054068217258 
0.05432752673585021 658.3811972835202 
0.05405724053318429 658.3687302036572 
0.05378829903799432 657.9739288822266 
0.05352069556019335 657.6801936368165 
0.05325442344297846 657.6054429125384 
0.05298947606266514 657.5557935940531 
0.05272584682852253 657.3839726364921 
0.05246352918260948 656.9100327715336 
0.05220251659961142 656.890081062936 
0.051942802586678036 656.8442770232307 
0.05168438068326173 656.6755489003194 
0.05142724446095694 656.5926645234213 
0.051171387523340245 656.5433345399215 
0.05091680350581119 656.2528442621972 
0.05066348607543402 656.2372628796302 
0.05041142893078012 656.2183165534142 
0.05016062580177127 656.1386623947524 
0.04991107044952365 656.1146731797493 
0.04966275666619269 655.9411260628901 
0.049415678274818596 655.8909813740686 
0.04916982912917273 655.7996742190456 
0.04892520311360471 655.710873859885 
0.048681794142890256 655.5759652691073 
0.04843959616207986 655.3299741941453 
0.04819860314634812 655.2981463926186 
0.0479588091008439 655.2571218914912 
0.0477202080605412 655.1519058537133 
0.04748279409009074 655.1256683432496 
0.047246561283672384 654.6335859260932 
0.047011503764848146 654.6006433676646 
0.046777615686416064 654.2612223386075 
0.04654489123026474 654.1665269990652 
0.046313324607228604 654.1047866444476 
0.046082910056943885 653.947102628917 
0.04585364184770536 653.8389389736237 
0.04562551427632374 653.7218464034939 
0.04539852166798382 653.4420015260246 
0.045172658376103306 653.404829023565 
0.04494791878219234 653.4044378801767 
0.044724297295713776 653.4002629277735 
0.044501788353944055 653.2961172988166 
0.044280386421834884 653.2335408636637 
0.044060085991875504 652.875807191048 
0.04384088158395573 652.6837946656967 
0.043622767745229586 652.6818698831552 
0.043405739049979686 652.6333959076403 
0.043189790099482275 652.5742913627215 
0.04297491552187291 652.0059391828468 
0.04276110997201285 651.9655932125536 
0.04254836813135607 651.9089322994947 
0.042336684707816985 651.7688658134223 
0.04212605443563879 651.3321719688221 
0.04191647207526248 651.3064475108259 
0.0417079324131965 651.2895741822263 
0.041500430261887065 651.1575930732737 
0.04129396045958912 651.0649643791737 
0.04108851787023793 650.9849176046497 
0.04088409738332133 650.9530951136846 
0.040680693913752564 650.6514723360395 
0.04047830240174385 650.6330606644839 
0.040276917812680446 650.5482504010555 
0.04007653513699547 650.5419190315743 
0.03987714939004524 650.4909855959122 
0.03967875561198532 650.4716690793855 
0.03948134886764708 650.3071688988604 
0.039284924246415005 650.2543437657401 
0.03908947686210448 649.676340609465 
0.03889500185284028 649.4049961084476 
0.038701494380935605 648.9276235173185 
0.03850894963277175 648.7892498395755 
0.03831736281867836 648.7644163485829 
0.03812672917281429 648.4752691541444 
0.037937043953049046 648.1199156794369 
0.03774830244084482 648.0483285276166 
0.03756049994113913 647.9984804525508 
0.03737363178222799 647.9918474878477 
0.03718769331564974 647.9311901456925 
0.03700267991606939 647.8181909000718 
0.036818586981163574 647.804173074586 
0.03663540993150605 647.6825044074036 
0.03645314421045378 647.6614694246864 
0.03627178528403361 647.6578026106587 
0.036091328640829465 647.3583763016375 
0.035911769791870114 647.356608077319 
0.03573310427051753 647.142060738274 
0.03555532763235575 647.1137680579536 
0.03537843545508035 647.0941701542889 
0.03520242333838841 646.8593433449656 
0.03502728690386907 646.767467161111 
0.03485302179489459 646.6261342891063 
0.034679623676512034 646.5922598554263 
0.034507088235335354 646.5702870468172 
0.03433541117943817 646.5496408425114 
0.03416458823824693 646.2834853319903 
0.03399461516243476 646.2364972524756 
0.03382548772381568 646.1665790078594 
0.03365720171523948 646.0154186786666 
0.03348975295048705 645.9625118692328 
0.03332313726416622 645.9387986825026 
0.03315735051160818 645.6009604199253 
0.03299238856876436 645.5409454916525 
0.03282824733210384 645.4942938682597 
0.032664922718511284 645.4878004456386 
0.03250241066518536 645.3718675851425 
0.03234070712953767 645.293158287752 
0.03217980808909221 644.9552586005329 
0.032019709541385284 644.8717542080433 
0.031860407503865956 644.1271391752556 
0.03170189801379697 643.9483587706178 
0.031544177128156194 643.5715319130223 
0.0313872409235385 643.5630208251102 
0.03123108549605821 643.5201131034376 
0.03107570696125195 643.23821119652 
0.030921101453982042 643.0858458290749 
0.03076726512834034 642.7268330445169 
0.03061419415755258 642.7143999078262 
0.030461884733883164 642.5971665509918 
0.030310333068540463 642.512029894345 
0.03015953539158255 642.2545118666351 
0.030009487951823434 641.8056598407526 
0.029860187016739734 641.8010432695104 
0.029711628872377847 641.7525590166626 
0.02956380982326154 641.724925250553 
0.02941672619230004 641.5572505710812 
0.029270374320696558 641.3919594327357 
0.029124750567857273 640.9377374426394 
0.02897985131130077 640.6337320096906 
0.02883567294656793 640.6098574821968 
0.02869221188713227 640.4471815379148 
0.028549464564310716 640.4194955061549 
0.028407427427174843 640.3273873865925 
0.028266096942462533 640.0506080729429 
0.028125469594490082 640.0237279155288 
0.027985541885064757 639.997182407821 
0.02784631033339777 639.9334603663444 
0.027707771476017683 639.932584748108 
0.02756992186668426 639.8945048408139 
0.027432758076302747 639.8503981262386 
0.027296276692838555 639.6887139346146 
0.027160474321232395 639.65622444779 
0.027025347583315817 639.6507829999616 
0.02689089311772718 639.6305443563027 
0.026757107579828042 639.6198786497229 
0.026623987641619943 639.543074092806 
0.026491529991661635 639.2506228673266 
0.026359731334986702 639.166952570389 
0.026228588393021595 639.1657516832139 
0.026098097903504074 639.1648735241803 
0.025968256620402065 639.0713838713625 
0.0258390613138329 638.8759036957114 
0.025710508769982987 638.8676759931807 
0.025582595791027847 638.8532278102986 
0.025455319195052586 638.5234598419484 
0.025328675815972722 638.5083585107764 
0.025202662503455445 638.4166588855271 
0.02507727612284124 638.4124658350573 
0.024952513555065912 638.1974385072259 
0.024828371696582998 638.0138824041035 
0.024704847459286566 637.989343004125 
0.024581937770434395 637.7693351552584 
0.024459639572571537 637.4452687493673 
0.024337949823454264 637.4211782541358 
0.024216865495974394 637.172376786664 
0.024096383578083976 637.081474861999 
0.023976501072720372 636.9205985557552 
0.023857214997731715 636.7710555090179 
0.023738522385802704 636.3229247715055 
0.0236204202843808 636.2069278173567 
0.023502905755602786 636.1914856255232 
0.02338597587622168 635.9569012151364 
0.023269627737534007 635.7431045946992 
0.02315385844530747 635.6692579418702 
0.023038665119708927 635.5938081168563 
0.022924044895232764 635.4915956751645 
0.022809994920629618 635.1632891600465 
0.02269651235883544 635.1585614605459 
0.022583594386900937 634.9637990730997 
0.02247123819592133 634.8949869365905 
0.022359440990966498 634.8381365899965 
0.02224819999101144 634.7924943133736 
0.022137512428867107 634.7053742398577 
0.022027375551111547 634.6841873830367 
0.02191778661802144 634.2296812531367 
0.021808742903503923 633.8993696234544 
0.02170024169502878 633.7117267859292 
0.021592280293560976 633.6304008237701 
0.02148485601349351 633.1392652613334 
0.021377966182580605 632.976504143585 
0.02127160814187125 632.9730014322582 
0.021165779245643036 632.6127702879106 
0.021060476861336355 632.6028450781538 
0.02095569836948891 632.3949884855442 
0.020851441163670558 632.3815594926806 
0.020747702650418465 632.228219346052 
